,time,amplitude
0,0,-5.938193195788226e-05
1,1,5.759557597810424e-05
2,2,-5.512051062310623e-05
3,3,5.297283080917698e-05
4,4,-5.233258440620104e-05
5,5,5.055962396229442e-05
6,6,-4.765342502292483e-05
7,7,4.25667852459512e-05
8,8,-3.802773871995241e-05
9,9,3.317598223471081e-05
10,10,-3.0121831249483917e-05
11,11,2.5321864094167096e-05
12,12,-1.9348485350155535e-05
13,13,1.160688217884974e-05
14,14,-5.0544774033151665e-06
15,15,-1.02852977849596e-08
16,16,3.532486476097351e-06
17,17,-9.887242217423944e-06
18,18,1.728583067247238e-05
19,19,-2.636259494323399e-05
20,20,3.226590607653365e-05
21,21,-3.5109747483669456e-05
22,22,3.38358741642049e-05
23,23,-3.078590925671793e-05
24,24,2.50163044510923e-05
25,25,-1.8655555577537613e-05
26,26,9.012940961060042e-06
27,27,2.0837753739613474e-06
28,28,-1.4916866933233171e-05
29,29,2.6865909891636565e-05
30,30,-3.637320624197192e-05
31,31,4.33766687616082e-05
32,32,-4.874814228431503e-05
33,33,5.248189437620057e-05
34,34,-5.531702954953283e-05
35,35,5.594007744539574e-05
36,36,-5.595640696790819e-05
37,37,5.462812440175194e-05
38,38,-5.236027465945222e-05
39,39,4.839894186605703e-05
40,40,-4.327184978717251e-05
41,41,3.9218504766116156e-05
42,42,-3.607290054224398e-05
43,43,3.4202882773249874e-05
44,44,-3.186121177919999e-05
45,45,2.850042310842017e-05
46,46,-2.6616927569237572e-05
47,47,2.42960469650337e-05
48,48,-2.3057804703934028e-05
49,49,1.9423660334488302e-05
50,50,-1.3991968034658015e-05
51,51,8.637544023496386e-06
52,52,-4.0848586954956035e-06
53,53,7.911811627471376e-07
54,54,2.108623445235461e-06
55,55,-7.535619037730498e-06
56,56,1.1531019230822765e-05
57,57,-1.4236210914490087e-05
58,58,1.2866236549680987e-05
59,59,-9.840103659146405e-06
60,60,7.98390290900097e-06
61,61,-6.895321319695588e-06
62,62,4.605214854535743e-06
63,63,-5.083479182388653e-07
64,64,-3.3107677585663045e-06
65,65,4.497423459190165e-06
66,66,-1.5169139365754668e-06
67,67,1.1527986633965663e-07
68,68,1.198277109073087e-06
69,69,-2.4656909993348026e-07
70,70,-6.487756678115236e-07
71,71,4.1840233567157694e-07
72,72,-5.785826076646676e-07
73,73,-4.2811258244833055e-07
74,74,2.007601141729736e-06
75,75,-8.681743666950972e-07
76,76,9.414631008302914e-08
77,77,2.2476896130137613e-06
78,78,-2.487879511315933e-06
79,79,1.6910829565673363e-06
80,80,-3.568074531390567e-06
81,81,4.220242113045315e-06
82,82,-5.387576609234949e-06
83,83,3.7137810845968375e-06
84,84,-3.2033403543888868e-06
85,85,3.873847800018689e-06
86,86,-6.4858952826360765e-06
87,87,6.817582339717077e-06
88,88,-7.553651042729995e-06
89,89,6.81677721038512e-06
90,90,-8.566917629709437e-06
91,91,1.1088815017216587e-05
92,92,-1.649299081345161e-05
93,93,2.1814842444171e-05
94,94,-2.8590728891994205e-05
95,95,3.142952530001143e-05
96,96,-3.49088447338837e-05
97,97,3.658648400805376e-05
98,98,-3.9276745852840564e-05
99,99,4.080955549579932e-05
100,100,-4.0887884851190464e-05
101,101,4.006954420907241e-05
102,102,-3.9015263252032564e-05
103,103,3.596508156055019e-05
104,104,-3.247800194629687e-05
105,105,2.7868642258359145e-05
106,106,-2.5633067248689646e-05
107,107,2.460911547277189e-05
108,108,-2.300463445632768e-05
109,109,1.95669707938942e-05
110,110,-1.2949929326213574e-05
111,111,4.995891402500017e-06
112,112,4.172599403791477e-06
113,113,-1.3817162762031742e-05
114,114,2.2972448413411535e-05
115,115,-3.306441748801387e-05
116,116,4.301586920854388e-05
117,117,-5.426218087851209e-05
118,118,6.480140360449847e-05
119,119,-7.313012362766908e-05
120,120,7.941909618089178e-05
121,121,-8.269729252983523e-05
122,122,8.42992871201828e-05
123,123,-8.336376538120225e-05
124,124,7.861680549067853e-05
125,125,-7.096859282151004e-05
126,126,5.978733300859863e-05
127,127,-4.768351930585563e-05
128,128,3.580876863087398e-05
129,129,-2.3914575694141906e-05
130,130,1.3681560316524874e-05
131,131,-4.196666808666153e-06
132,132,-2.582388502391229e-06
133,133,7.220194227287895e-06
134,134,-1.053155047509563e-05
135,135,1.2140385687142362e-05
136,136,-1.1581668328165736e-05
137,137,8.592092284536973e-06
138,138,-4.921952518706608e-06
139,139,2.779605897755327e-06
140,140,-1.6983790883220028e-06
141,141,-8.2423926290163e-07
142,142,3.150547838108333e-06
143,143,-4.001063137726024e-06
144,144,-4.0513179339986845e-07
145,145,6.645260451382301e-06
146,146,-1.131701860591016e-05
147,147,1.2574233478402097e-05
148,148,-1.2584048502538725e-05
149,149,1.245560103775766e-05
150,150,-1.5162692972076834e-05
151,151,1.6451039271645444e-05
152,152,-1.8198866172575296e-05
153,153,1.633931641873502e-05
154,154,-1.214182269264902e-05
155,155,6.090275428058133e-06
156,156,-7.179083144350152e-08
157,157,-5.428409282658628e-06
158,158,8.96491515672031e-06
159,159,-1.2691925457405233e-05
160,160,1.2587658281956224e-05
161,161,-1.2575102075016844e-05
162,162,1.2479948781862846e-05
163,163,-1.3407609952483685e-05
164,164,1.2479184595223791e-05
165,165,-6.369481522381184e-06
166,166,-3.6309103204826466e-06
167,167,1.189551105670359e-05
168,168,-1.9529246226847385e-05
169,169,2.4951227298914884e-05
170,170,-3.296561585732449e-05
171,171,4.139171907413598e-05
172,172,-4.672899802708961e-05
173,173,5.0827400859793066e-05
174,174,-5.160271704526564e-05
175,175,5.2034598045170186e-05
176,176,-5.200243762369409e-05
177,177,4.987792472886433e-05
178,178,-4.716673383599226e-05
179,179,4.228954815448237e-05
180,180,-3.494095751629453e-05
181,181,2.8840231643119974e-05
182,182,-2.158740437321234e-05
183,183,1.6529128117454858e-05
184,184,-1.117210556765821e-05
185,185,7.734536050979036e-06
186,186,-6.597599820145481e-06
187,187,7.008386345107432e-06
188,188,-6.026038493829171e-06
189,189,5.317503338036292e-06
190,190,-4.38374680919052e-06
191,191,6.293811898355372e-06
192,192,-8.711540370244094e-06
193,193,1.084344533110992e-05
194,194,-1.357530482414099e-05
195,195,1.6482305464913657e-05
196,196,-1.9760233243105938e-05
197,197,2.2477236839014256e-05
198,198,-2.6161978206537476e-05
199,199,3.2721990905301464e-05
200,200,-4.1665684989142144e-05
201,201,5.0096793360588795e-05
202,202,-5.6637033381296086e-05
203,203,6.132749187256891e-05
204,204,-6.641079452014206e-05
205,205,6.9720117719104e-05
206,206,-7.071499673421177e-05
207,207,6.61196416635074e-05
208,208,-5.935678890246932e-05
209,209,5.0390073196248816e-05
210,210,-4.156080060951482e-05
211,211,3.099819000092447e-05
212,212,-1.8043209496169374e-05
213,213,2.7890784607193685e-06
214,214,1.2313959723934536e-05
215,215,-2.6844343462997276e-05
