,time,amplitude
0,0,-4.705311183594472e-08
1,1,5.4592927963824455e-08
2,2,-6.22574736611353e-08
3,3,6.926521579346185e-08
4,4,-7.893181814199342e-08
5,5,8.44156942845817e-08
6,6,-8.977641184830697e-08
7,7,9.276431443073962e-08
8,8,-8.937717824210235e-08
9,9,8.288008898713008e-08
10,10,-6.844260348476277e-08
11,11,4.75344438866922e-08
12,12,-2.3388513768835324e-08
13,13,-7.391595930900852e-09
14,14,3.810831457846371e-08
15,15,-6.798702796837661e-08
16,16,9.543030801421524e-08
17,17,-1.1455766042261324e-07
18,18,1.2690386121738373e-07
19,19,-1.2961373024787258e-07
20,20,1.2158235873835016e-07
21,21,-1.0435690552337229e-07
22,22,7.88103756417748e-08
23,23,-4.7710957702383304e-08
24,24,1.454592136139186e-08
25,25,1.772897453568591e-08
26,26,-4.7781440124478e-08
27,27,7.267019864176055e-08
28,28,-9.066837231234839e-08
29,29,1.02615740466601e-07
30,30,-1.0564886009692613e-07
31,31,1.0389691496707696e-07
32,32,-9.748918238974035e-08
33,33,8.757294864588878e-08
34,34,-7.815293083912764e-08
35,35,6.736964055462832e-08
36,36,-5.908560404620291e-08
37,37,5.249355395693436e-08
38,38,-4.6256269913922514e-08
39,39,4.336043981238879e-08
40,40,-3.770277546632862e-08
41,41,3.348568388384744e-08
42,42,-2.7587990972808743e-08
43,43,1.9347145887738652e-08
44,44,-1.3715557134852608e-08
45,45,6.358082944744339e-09
46,46,-2.0943980095841934e-09
47,47,1.169472986915018e-09
48,48,-2.1623361885225123e-09
49,49,9.091105700471873e-09
50,50,-1.8969523571212693e-08
51,51,3.215332426417952e-08
52,52,-4.8839064836719374e-08
53,53,6.613106345791725e-08
54,54,-8.481445114710714e-08
55,55,9.971917007215784e-08
56,56,-1.1040539747042672e-07
57,57,1.1442825727413311e-07
58,58,-1.1102871482497342e-07
59,59,1.0458944172986188e-07
60,60,-9.038730607731894e-08
61,61,7.38868540535435e-08
62,62,-5.454803120533042e-08
63,63,3.219552497785677e-08
64,64,-1.558661190569313e-08
65,65,-8.157733548132194e-10
66,66,1.164860557619325e-08
67,67,-1.6797607547615668e-08
68,68,2.1102075442259397e-08
69,69,-1.7359271903481007e-08
70,70,1.3712952968197988e-08
71,71,-7.695281668041535e-09
72,72,-3.4104473281666866e-10
73,73,3.837341630730812e-09
74,74,-1.0381283019426027e-08
75,75,1.205625797540454e-08
76,76,-1.3205168448754706e-08
77,77,1.4343888678188892e-08
78,78,-1.1394203385020298e-08
