,time,amplitude
0,0,-2.925313871786792e-08
1,1,3.3009062334932115e-08
2,2,-2.8019773952890277e-08
3,3,1.7684296676812766e-08
4,4,1.2492775979754028e-09
5,5,-2.2290944636398852e-08
6,6,4.454724833548338e-08
7,7,-6.712197148108775e-08
8,8,8.37826085873157e-08
9,9,-1.0041396396825087e-07
10,10,1.1117822997264042e-07
11,11,-1.1737395440555075e-07
12,12,1.2138865960967802e-07
13,13,-1.1826759324617539e-07
14,14,1.1589154745380035e-07
15,15,-1.109055046376159e-07
16,16,1.0424534392659166e-07
17,17,-1.0087410831527155e-07
18,18,9.341592629623255e-08
19,19,-9.002819786847367e-08
20,20,8.526272797052531e-08
21,21,-7.878848142521655e-08
22,22,7.463715108043451e-08
23,23,-6.528507758440163e-08
24,24,5.646899745697583e-08
25,25,-4.5835141378900835e-08
26,26,3.157068945222524e-08
27,27,-1.9629110046890942e-08
28,28,5.520214897325535e-09
29,29,7.226701106163283e-09
30,30,-1.647961808236155e-08
31,31,2.4025848048461545e-08
32,32,-2.6944084006386565e-08
33,33,2.5141851467733142e-08
34,34,-2.238945357768955e-08
35,35,1.5418264260471053e-08
36,36,-6.601636719197693e-09
37,37,-1.3331060295376437e-09
38,38,1.175198910364563e-08
39,39,-1.8103576415708694e-08
40,40,2.2252861527710717e-08
41,41,-2.6307613924909016e-08
42,42,2.4788988182841823e-08
43,43,-2.4254912656273957e-08
44,44,2.1354665885723997e-08
45,45,-1.6220795940850906e-08
46,46,1.6033069260345507e-08
47,47,-1.41553035560841e-08
48,48,1.8274743078143032e-08
49,49,-2.5322679135513643e-08
50,50,3.4041923673765906e-08
51,51,-4.871774656172271e-08
52,52,6.255316660944261e-08
53,53,-7.826401651279284e-08
54,54,9.33516360282105e-08
55,55,-1.0454886351441076e-07
56,56,1.1425540313206536e-07
57,57,-1.1834998767523314e-07
58,58,1.1660505285861277e-07
59,59,-1.091235185135402e-07
60,60,9.444550963604091e-08
61,61,-7.438515370089615e-08
62,62,5.109433790874508e-08
63,63,-2.4148210380052576e-08
64,64,-3.476389502302781e-09
65,65,3.0092083706627825e-08
66,66,-5.542884997098961e-08
67,67,7.605140958067511e-08
68,68,-9.08262745400653e-08
69,69,1.0064192114995044e-07
70,70,-1.0157760910887854e-07
71,71,9.664380751722969e-08
72,72,-8.6582316366155e-08
73,73,7.008280215726999e-08
74,74,-5.314881191346539e-08
75,75,3.357814928913444e-08
76,76,-1.3441336379482327e-08
77,77,-2.2797886014203113e-09
78,78,1.695748718440917e-08
79,79,-2.5321708836716397e-08
80,80,2.7011060595398506e-08
81,81,-2.5310872028452276e-08
82,82,1.4410621392572624e-08
83,83,-3.1450903246140904e-10
84,84,-1.6800475470730078e-08
85,85,3.804171478043433e-08
86,86,-5.542011085741392e-08
87,87,7.319731183297832e-08
88,88,-8.77821939471967e-08
89,89,9.42950719495482e-08
90,90,-9.960290639874118e-08
91,91,9.420364838364458e-08
92,92,-8.410480030281597e-08
93,93,7.138554144452819e-08
94,94,-5.0268675214561384e-08
95,95,3.2896183077689353e-08
96,96,-1.2769735129645466e-08
97,97,-7.945459268640053e-09
98,98,2.040954607837684e-08
99,99,-3.536996673139445e-08
100,100,4.1511791331168076e-08
101,101,-4.207870445825033e-08
102,102,4.436071377567556e-08
103,103,-3.720378992422177e-08
104,104,3.25469575121134e-08
105,105,-2.6987439661947225e-08
106,106,1.5994549177807158e-08
107,107,-1.3775260349507289e-08
108,108,8.855510720946391e-09
109,109,-7.607617615588788e-09
110,110,1.2972862758794677e-08
111,111,-1.27149862286018e-08
112,112,1.905754612614709e-08
113,113,-2.289815486384749e-08
114,114,2.254791860940236e-08
115,115,-2.5734597565616275e-08
116,116,1.91507484139565e-08
117,117,-1.206127162596345e-08
118,118,2.3029296941081066e-09
119,119,1.543812792835549e-08
120,120,-3.019449879474804e-08
121,121,5.022506198233071e-08
122,122,-7.105513948922712e-08
123,123,8.687885047106851e-08
124,124,-1.0612816024782815e-07
125,125,1.1883042334836112e-07
126,126,-1.2993509542341513e-07
127,127,1.4042641703062137e-07
128,128,-1.446614540694615e-07
129,129,1.479288171457059e-07
130,130,-1.502874077882067e-07
131,131,1.48527841565561e-07
132,132,-1.49711614855794e-07
133,133,1.4914764130787133e-07
134,134,-1.470006403814342e-07
135,135,1.4878924071132267e-07
136,136,-1.477307349622031e-07
137,137,1.4820415742194659e-07
138,138,-1.4960175188374184e-07
139,139,1.445400241380838e-07
140,140,-1.419458344809131e-07
141,141,1.325333770908783e-07
142,142,-1.2047598514428102e-07
